Last Update: 2024-10-04 22:10 UTC
            Object         |    Diameter    |             VI Max                                   |          VIs                  |
 Num/des.       Name       |   m  |   *=Y   |      Date/Time   |  IP max  | PS max |TS  | Vel km/s | Years     | IP cum   | PS cum |
AAAAAAAAA AAAAAAAAAAAAAAAA | NNNN |    A    | YYYY-MM-DD HH:MM | EEEEEEEE | NNN.NN | NN |  NNN.NN  | YYYY-YYYY | EEEEEEEE | NNN.NN |
2016EP84                   |   12 |    *    | 2092-02-01 02:44 |  1.58E-6 |  -7.34 |  0 |   11.42  | 2084-2120 |  1.61E-6 |  -7.33 |
2008BN16                   |   22 |    *    | 2083-01-21 22:33 |  8.17E-8 |  -7.35 |  0 |   22.02  | 2067-2095 |  9.87E-8 |  -7.28 |
2021EP3                    |   17 |    *    | 2113-03-16 06:32 |  2.90E-7 |  -7.35 |  0 |   22.43  | 2101-2116 |  1.02E-6 |  -6.85 |
2021VN10                   |    9 |    *    | 2079-11-10 21:41 |  1.74E-6 |  -7.35 |  0 |   15.55  | 2079-2079 |  1.74E-6 |  -7.35 |
2023BZ3                    |    6 |    *    | 2078-01-30 15:24 |  5.55E-6 |  -7.35 |  0 |   12.95  | 2078-2120 |  3.21E-5 |  -6.75 |
2023CC3                    |   15 |    *    | 2061-01-27 19:41 |  3.85E-7 |  -7.36 |  0 |   13.26  | 2043-2121 |  9.92E-7 |  -7.15 |
2018TS6                    |    8 |    *    | 2104-10-03 01:12 |  3.32E-6 |  -7.36 |  0 |   13.38  | 2068-2120 |  3.65E-6 |  -7.32 |
2012SU9                    |   13 |    *    | 2111-01-11 14:09 |  9.39E-7 |  -7.36 |  0 |   15.60  | 2084-2122 |  1.75E-6 |  -7.07 |
2017SS12                   |   13 |    *    | 2089-09-24 20:32 |  6.95E-7 |  -7.36 |  0 |   15.05  | 2074-2113 |  2.13E-6 |  -6.88 |
2019MT2                    |   19 |    *    | 2109-07-07 03:28 |  3.79E-7 |  -7.36 |  0 |   15.95  | 2109-2109 |  4.30E-7 |  -7.31 |
2020SY4                    |   12 |    *    | 2097-09-30 08:45 |  7.10E-7 |  -7.36 |  0 |   19.46  | 2069-2097 |  8.24E-7 |  -7.27 |
2021VQ10                   |   14 |    *    | 2055-11-07 13:22 |  2.61E-7 |  -7.36 |  0 |   18.14  | 2054-2118 |  2.11E-6 |  -6.69 |
2018GG4                    |   21 |    *    | 2070-04-12 18:36 |  1.06E-7 |  -7.37 |  0 |   20.42  | 2070-2070 |  1.06E-7 |  -7.37 |
2021GR                     |    9 |    *    | 2097-04-02 10:20 |  3.05E-6 |  -7.37 |  0 |   13.21  | 2089-2121 |  1.00E-5 |  -6.85 |
2023GM1                    |   13 |    *    | 2101-10-12 05:28 |  1.09E-6 |  -7.38 |  0 |   12.84  | 2088-2122 |  4.20E-6 |  -6.82 |
2015QS8                    |   15 |    *    | 2116-08-25 06:18 |  7.57E-7 |  -7.38 |  0 |   13.77  | 2116-2116 |  7.57E-7 |  -7.38 |
2016EG28                   |   10 |    *    | 2099-03-04 16:00 |  1.16E-6 |  -7.38 |  0 |   18.45  | 2079-2122 |  1.28E-6 |  -7.35 |
2016WN7                    |    9 |    *    | 2095-11-22 02:51 |  2.15E-6 |  -7.38 |  0 |   12.77  | 2095-2095 |  2.15E-6 |  -7.38 |
2017FW158                  |    8 |    *    | 2120-11-20 20:34 |  2.68E-6 |  -7.38 |  0 |   18.92  | 2049-2120 |  6.22E-6 |  -6.98 |
2021RN                     |   16 |    *    | 2105-09-02 05:35 |  3.25E-7 |  -7.38 |  0 |   20.87  | 2105-2112 |  4.20E-7 |  -7.27 |
2021TV1                    |    8 |    *    | 2072-10-03 02:58 |  1.75E-6 |  -7.38 |  0 |   14.97  | 2072-2072 |  1.75E-6 |  -7.38 |
2012HE31                   |   20 |    *    | 2100-09-14 18:54 |  2.02E-7 |  -7.39 |  0 |   15.41  | 2046-2109 |  6.47E-7 |  -6.79 |
2021PL132                  |    7 |    *    | 2086-08-02 22:10 |  2.45E-6 |  -7.39 |  0 |   16.87  | 2086-2119 |  2.57E-6 |  -7.38 |
2011SE58                   |   11 |    *    | 2055-09-27 16:11 |  3.79E-7 |  -7.39 |  0 |   19.27  | 2042-2063 |  4.08E-7 |  -7.34 |
2000SZ162                  |   12 |    *    | 2070-06-22 13:43 |  7.28E-7 |  -7.40 |  0 |   11.93  | 2066-2120 |  2.08E-6 |  -7.03 |
2021RG12                   |    5 |    *    | 2095-09-07 02:35 |  1.07E-5 |  -7.40 |  0 |   11.48  | 2085-2095 |  1.11E-5 |  -7.38 |
2007VC3                    |   40 |    *    | 2098-10-27 15:20 |  4.86E-8 |  -7.40 |  0 |   16.35  | 2098-2105 |  9.37E-8 |  -7.13 |
2023HO                     |   30 |    *    | 2084-04-10 14:12 |  2.76E-8 |  -7.41 |  0 |   27.67  | 2084-2084 |  2.76E-8 |  -7.41 |
2023UY                     |    4 |    *    | 2081-10-14 09:50 |  1.16E-5 |  -7.41 |  0 |   13.60  | 2081-2122 |  1.72E-5 |  -7.29 |
2014KC45                   |    5 |    *    | 2066-05-26 23:39 |  5.31E-6 |  -7.41 |  0 |   14.29  | 2066-2122 |  1.82E-5 |  -7.00 |
2020TD5                    |   18 |    *    | 2118-10-09 03:13 |  5.22E-7 |  -7.41 |  0 |   14.43  | 2118-2118 |  5.22E-7 |  -7.41 |
2024OC2                    |  210 |    *    | 2120-01-22 06:22 | 5.07E-10 |  -7.42 |  0 |   24.94  | 2120-2120 | 5.07E-10 |  -7.42 |
2010RM80                   |    9 |    *    | 2116-09-05 16:42 |  2.83E-6 |  -7.42 |  0 |   12.40  | 2092-2121 |  8.58E-6 |  -6.92 |
2020VV6                    |    8 |    *    | 2072-05-23 09:42 |  1.47E-6 |  -7.42 |  0 |   17.44  | 2063-2100 |  1.98E-6 |  -7.30 |
2022CU4                    |    5 |    *    | 2114-02-06 09:40 |  1.32E-5 |  -7.42 |  0 |   12.03  | 2087-2121 |  4.35E-5 |  -6.86 |
2016WU                     |   12 |    *    | 2109-05-16 03:47 |  1.17E-6 |  -7.42 |  0 |   13.22  | 2089-2122 |  1.22E-6 |  -7.40 |
2018LD1                    |   20 |    *    | 2116-09-19 06:29 |  3.58E-7 |  -7.42 |  0 |   15.58  | 2088-2116 |  4.45E-7 |  -7.29 |
2022RJ2                    |   15 |    *    | 2080-09-12 05:35 |  2.90E-7 |  -7.42 |  0 |   19.52  | 2072-2092 |  3.43E-7 |  -7.34 |
2024KG                     |  120 |    *    | 2122-05-16 07:46 |  2.73E-9 |  -7.42 |  0 |   19.42  | 2122-2122 |  2.73E-9 |  -7.42 |
2006HE2                    |   18 |    *    | 2081-10-06 10:21 |  3.58E-7 |  -7.43 |  0 |   12.25  | 2065-2120 |  1.60E-6 |  -6.87 |
2021VM22                   |   12 |    *    | 2094-11-09 08:09 |  9.08E-7 |  -7.43 |  0 |   14.42  | 2090-2109 |  1.29E-6 |  -7.29 |
2017YD1                    |    4 |    *    | 2102-12-11 23:03 |  2.57E-5 |  -7.43 |  0 |   11.49  | 2102-2102 |  2.57E-5 |  -7.43 |
2010VN1                    |    8 |    *    | 2054-11-02 22:58 |  9.59E-7 |  -7.43 |  0 |   15.68  | 2050-2066 |  1.44E-6 |  -7.26 |
2021VT4                    |   14 |    *    | 2058-11-07 08:54 |  1.63E-7 |  -7.43 |  0 |   22.87  | 2058-2108 |  6.52E-7 |  -7.08 |
2003DW10                   |   22 |    *    | 2054-03-02 09:49 |  1.02E-7 |  -7.43 |  0 |   13.65  | 2048-2066 |  1.72E-7 |  -7.16 |
2011CF22                   |  2.3 |    *    | 2031-02-07 12:58 |  1.96E-6 |  -7.43 |  0 |   22.56  | 2031-2120 |  4.22E-5 |  -6.82 |
2024EJ2                    |   19 |    *    | 2107-03-09 23:32 |  1.85E-7 |  -7.44 |  0 |   18.57  | 2107-2117 |  3.04E-7 |  -7.24 |
2018RR1                    |    4 |    *    | 2103-09-07 03:00 |  2.35E-5 |  -7.44 |  0 |   12.02  | 2083-2122 |  2.99E-5 |  -7.33 |
2021FO1                    |    5 |    *    | 2112-03-24 12:38 |  1.21E-5 |  -7.44 |  0 |   13.32  | 2091-2121 |  2.41E-5 |  -7.12 |
2021RQ2                    |    5 |    *    | 2118-09-07 10:44 |  1.74E-5 |  -7.44 |  0 |   11.63  | 2074-2119 |  2.69E-5 |  -7.21 |
1998BT13                   |   20 |         | 2032-01-23 07:46 |  3.68E-8 |  -7.44 |  0 |   13.66  | 2032-2032 |  3.68E-8 |  -7.44 |
2023SS5                    |    8 |    *    | 2097-09-16 08:38 |  2.20E-6 |  -7.45 |  0 |   15.04  | 2070-2117 |  6.49E-6 |  -6.99 |
2018JL1                    |   17 |    *    | 2114-05-15 15:33 |  6.52E-7 |  -7.45 |  0 |   12.77  | 2112-2114 |  9.84E-7 |  -7.27 |
2021WM4                    |   11 |    *    | 2081-11-29 01:49 |  6.12E-7 |  -7.46 |  0 |   19.59  | 2075-2085 |  1.23E-6 |  -7.16 |
2009WJ6                    |   11 |    *    | 2049-11-20 12:41 |  2.03E-7 |  -7.46 |  0 |   21.33  | 2049-2056 |  2.17E-7 |  -7.44 |
2024CY1                    |    5 |    *    | 2102-02-13 14:53 |  4.05E-6 |  -7.46 |  0 |   18.16  | 2060-2123 |  8.03E-6 |  -7.11 |
2024RC13                   |    8 |    *    | 2120-09-05 23:05 |  3.25E-6 |  -7.47 |  0 |   13.10  | 2101-2122 |  1.10E-5 |  -6.92 |
2024RL8                    |   12 |    *    | 2066-09-12 15:24 |  3.18E-7 |  -7.48 |  0 |   17.29  | 2066-2121 |  1.53E-6 |  -7.00 |
2024JH3                    |    6 |    *    | 2066-05-03 23:53 |  1.78E-6 |  -7.48 |  0 |   14.54  | 2059-2068 |  2.87E-6 |  -7.26 |
2019QZ98                   |    6 |    *    | 2101-08-14 17:27 |  5.17E-6 |  -7.48 |  0 |   12.67  | 2057-2121 |  2.09E-5 |  -6.90 |
2005TH50                   |    9 |    *    | 2055-11-30 08:15 |  9.25E-7 |  -7.48 |  0 |   12.15  | 2055-2118 |  1.83E-6 |  -7.31 |
2010VO139                  |   17 |    *    | 2065-11-11 01:19 |  9.75E-8 |  -7.48 |  0 |   23.18  | 2043-2120 |  3.00E-7 |  -6.99 |
2021PM1                    |   30 |    *    | 2056-10-03 03:15 |  3.65E-8 |  -7.48 |  0 |   14.89  | 2056-2103 |  3.66E-8 |  -7.48 |
2006UJ185                  |    9 |    *    | 2116-11-01 16:39 |  1.14E-6 |  -7.49 |  0 |   19.07  | 2051-2120 |  2.32E-6 |  -7.11 |
2019WV1                    |    8 |    *    | 2121-11-22 03:59 |  2.80E-6 |  -7.49 |  0 |   14.19  | 2078-2121 |  5.52E-6 |  -7.16 |
2022SJ28                   |   19 |    *    | 2116-10-04 21:32 |  2.93E-7 |  -7.49 |  0 |   14.79  | 2104-2116 |  2.99E-7 |  -7.48 |
2024SN1                    |   12 |    *    | 2078-09-26 22:48 |  2.99E-7 |  -7.49 |  0 |   19.56  | 2078-2078 |  2.99E-7 |  -7.49 |
2023UP2                    |   17 |    *    | 2104-04-19 19:10 |  3.27E-7 |  -7.50 |  0 |   14.30  | 2102-2119 |  3.64E-7 |  -7.46 |
2022WR27                   |    6 |    *    | 2100-11-16 00:46 |  3.35E-6 |  -7.50 |  0 |   14.85  | 2100-2100 |  3.35E-6 |  -7.50 |
2006YE                     |   12 |    *    | 2112-01-20 22:21 |  1.08E-6 |  -7.50 |  0 |   12.69  | 2065-2112 |  1.28E-6 |  -7.40 |
2019FU1                    |   13 |    *    | 2098-03-26 10:41 |  3.77E-7 |  -7.50 |  0 |   22.79  | 2091-2106 |  7.71E-7 |  -7.18 |
1993HP1                    |   13 |    *    | 2065-04-26 15:39 |  2.24E-7 |  -7.50 |  0 |   14.94  | 2065-2089 |  2.24E-7 |  -7.50 |
2023JE5                    |   40 |    *    | 2071-10-04 21:26 |  3.57E-8 |  -7.51 |  0 |   14.49  | 2071-2114 |  3.67E-8 |  -7.50 |
2022WR4                    |    4 |    *    | 2106-11-23 04:23 |  1.61E-5 |  -7.52 |  0 |   13.86  | 2101-2119 |  2.69E-5 |  -7.30 |
2014FE                     |   11 |    *    | 2081-03-17 03:39 |  3.45E-7 |  -7.52 |  0 |   22.84  | 2054-2081 |  9.35E-7 |  -7.00 |
2020TY4                    |   60 |    *    | 2099-09-17 18:26 |  1.98E-8 |  -7.52 |  0 |   13.97  | 2099-2099 |  1.98E-8 |  -7.52 |
2021WL2                    |   15 |    *    | 2095-12-17 17:10 |  4.78E-7 |  -7.52 |  0 |   13.16  | 2092-2095 |  5.03E-7 |  -7.50 |
2006DO62                   |    7 |    *    | 2053-02-21 23:52 |  6.29E-7 |  -7.52 |  0 |   15.55  | 2053-2053 |  6.29E-7 |  -7.52 |
2010UE                     |    4 |    *    | 2031-10-16 17:51 |  3.53E-7 |  -7.52 |  0 |   21.56  | 2031-2031 |  3.53E-7 |  -7.52 |
2020MQ61                   |    4 |    *    | 2047-06-18 18:32 |  3.14E-6 |  -7.52 |  0 |   17.43  | 2036-2107 |  8.94E-6 |  -7.20 |
2013RR43                   |   28 |    *    | 2050-09-08 18:02 |  1.57E-8 |  -7.53 |  0 |   22.03  | 2039-2066 |  5.80E-8 |  -6.98 |
2021HC2                    |    6 |    *    | 2092-04-13 12:21 |  4.44E-6 |  -7.53 |  0 |   12.37  | 2092-2122 |  1.40E-5 |  -7.11 |
2005CM7                    |   20 |    *    | 2032-08-11 02:00 |  1.24E-8 |  -7.53 |  0 |   21.76  | 2028-2085 |  1.78E-8 |  -7.50 |
2005GQ33                   |   70 |    *    | 2081-10-25 08:39 |  2.48E-9 |  -7.54 |  0 |   24.45  | 2081-2110 |  7.28E-9 |  -7.15 |
2011UR63                   |   23 |    *    | 2110-10-19 04:03 |  1.00E-7 |  -7.54 |  0 |   16.82  | 2110-2110 |  1.00E-7 |  -7.54 |
2014HB177                  |    8 |    *    | 2085-05-03 22:35 |  1.98E-6 |  -7.54 |  0 |   12.73  | 2059-2110 |  3.04E-6 |  -7.31 |
2021WZ1                    |   17 |    *    | 2103-12-02 15:09 |  2.67E-7 |  -7.54 |  0 |   17.48  | 2103-2109 |  3.31E-7 |  -7.45 |
2022QC265                  |    5 |    *    | 2095-08-20 11:48 |  4.68E-6 |  -7.55 |  0 |   17.18  | 2046-2095 |  4.68E-6 |  -7.55 |
2017DP109                  |   15 |    *    | 2086-03-02 03:43 |  2.77E-7 |  -7.55 |  0 |   16.65  | 2057-2121 |  6.37E-7 |  -7.22 |
2020TD8                    |   15 |    *    | 2096-10-27 21:26 |  4.96E-7 |  -7.55 |  0 |   13.41  | 2096-2096 |  4.96E-7 |  -7.55 |
2020YM3                    |   23 |    *    | 2105-06-28 04:29 |  2.36E-7 |  -7.55 |  0 |   11.95  | 2105-2121 |  3.53E-7 |  -7.40 |
2023RY15                   |    9 |    *    | 2107-09-09 20:55 |  1.35E-6 |  -7.56 |  0 |   15.01  | 2092-2112 |  3.15E-6 |  -7.16 |
2020PW2                    |    7 |    *    | 2100-08-15 03:57 |  3.01E-6 |  -7.56 |  0 |   15.42  | 2100-2100 |  3.01E-6 |  -7.56 |
2020XF4                    |   12 |    *    | 2119-12-18 18:54 |  1.21E-6 |  -7.56 |  0 |   13.03  | 2104-2119 |  1.30E-6 |  -7.53 |
2021AL1                    |   30 |    *    | 2105-05-13 01:04 |  5.35E-8 |  -7.56 |  0 |   17.18  | 2105-2105 |  5.35E-8 |  -7.56 |
2021EA                     |    9 |    *    | 2058-03-02 22:56 |  6.22E-7 |  -7.56 |  0 |   14.65  | 2058-2058 |  6.22E-7 |  -7.56 |
2015HO182                  |   19 |    *    | 2046-04-10 22:49 |  4.92E-8 |  -7.56 |  0 |   13.53  | 2046-2121 |  1.85E-7 |  -7.43 |
2024GY5                    |   10 |    *    | 2097-04-12 17:41 |  6.11E-7 |  -7.57 |  0 |   19.27  | 2097-2111 |  6.31E-7 |  -7.56 |
2022VQ                     |   29 |    *    | 2122-03-18 20:40 |  1.19E-7 |  -7.57 |  0 |   14.22  | 2122-2122 |  1.19E-7 |  -7.57 |
2014WE6                    |    3 |    *    | 2104-11-07 08:44 |  2.47E-5 |  -7.57 |  0 |   12.02  | 2104-2121 |  4.23E-5 |  -7.34 |
2018MC7                    |   21 |    *    | 2120-06-20 23:10 |  3.33E-7 |  -7.57 |  0 |   12.31  | 2120-2120 |  3.33E-7 |  -7.57 |
2023MQ                     |   12 |    *    | 2109-11-03 09:16 |  8.02E-7 |  -7.58 |  0 |   14.35  | 2075-2120 |  2.90E-6 |  -6.94 |
2024RH6                    |    7 |    *    | 2072-09-07 19:15 |  1.19E-6 |  -7.58 |  0 |   15.37  | 2066-2087 |  2.67E-6 |  -7.27 |
2023GE                     |   12 |    *    | 2122-04-07 01:26 |  8.10E-7 |  -7.59 |  0 |   15.57  | 2122-2122 |  1.93E-6 |  -7.21 |
2019WU                     |   14 |    *    | 2108-12-05 05:48 |  4.94E-7 |  -7.59 |  0 |   14.99  | 2073-2113 |  6.29E-7 |  -7.47 |
2012MY2                    |   18 |    *    | 2117-08-12 19:47 |  3.76E-7 |  -7.59 |  0 |   11.76  | 2117-2120 |  3.92E-7 |  -7.57 |
2022KM4                    |  240 |    *    | 2075-01-13 22:10 | 1.47E-10 |  -7.59 |  0 |   27.36  | 2075-2075 | 2.23E-10 |  -7.41 |
2022UY12                   |    7 |    *    | 2100-10-25 02:01 |  1.40E-6 |  -7.60 |  0 |   19.90  | 2100-2107 |  1.42E-6 |  -7.59 |
2022UW15                   |    3 |    *    | 2061-10-30 07:02 |  8.00E-6 |  -7.60 |  0 |   13.45  | 2057-2065 |  1.06E-5 |  -7.48 |
2019AK12                   |   12 |    *    | 2119-01-14 15:09 |  5.65E-7 |  -7.61 |  0 |   18.85  | 2119-2121 |  9.67E-7 |  -7.38 |
2010HP20                   |   10 |    *    | 2065-04-18 15:49 |  1.90E-6 |  -7.61 |  0 |   12.94  | 2043-2085 |  9.12E-6 |  -6.78 |
2019KL                     |   19 |    *    | 2062-05-25 19:41 |  7.98E-8 |  -7.61 |  0 |   18.15  | 2062-2062 |  7.98E-8 |  -7.61 |
2016JN38                   |    5 |    *    | 2039-05-02 02:58 |  3.19E-7 |  -7.61 |  0 |   23.38  | 2039-2122 |  4.93E-6 |  -6.97 |
2008UC202                  |    7 |    *    | 2116-04-26 15:13 |  2.60E-6 |  -7.62 |  0 |   11.93  | 2116-2119 |  3.00E-6 |  -7.56 |
2019NK1                    |    4 |    *    | 2114-07-03 19:12 |  1.34E-5 |  -7.62 |  0 |   13.77  | 2089-2121 |  3.08E-5 |  -7.23 |
2020SN6                    |    6 |    *    | 2092-09-23 00:07 |  3.53E-6 |  -7.62 |  0 |   12.47  | 2044-2122 |  2.27E-5 |  -6.71 |
2019QR8                    |    9 |    *    | 2121-08-26 07:55 |  1.27E-6 |  -7.62 |  0 |   17.14  | 2105-2121 |  1.35E-6 |  -7.59 |
2023LM1                    |    7 |    *    | 2114-06-16 03:38 |  2.21E-6 |  -7.63 |  0 |   14.34  | 2114-2114 |  2.21E-6 |  -7.63 |
2016DK2                    |    5 |    *    | 2069-02-21 08:30 |  1.21E-6 |  -7.63 |  0 |   20.83  | 2069-2109 |  1.21E-6 |  -7.63 |
2019FB1                    |   10 |    *    | 2117-04-02 20:35 |  1.20E-6 |  -7.63 |  0 |   13.72  | 2117-2117 |  1.20E-6 |  -7.63 |
2014QN266                  |   21 |    *    | 2078-08-23 17:19 |  1.75E-7 |  -7.63 |  0 |   11.54  | 2078-2119 |  4.20E-7 |  -7.34 |
2021GW6                    |    9 |    *    | 2057-04-08 14:17 |  2.69E-7 |  -7.63 |  0 |   25.26  | 2057-2057 |  2.69E-7 |  -7.63 |
2016NJ56                   |   40 |    *    | 2036-12-17 17:53 |  1.11E-8 |  -7.63 |  0 |   12.22  | 2036-2059 |  1.11E-8 |  -7.63 |
2016EV84                   |   16 |    *    | 2080-03-11 06:38 |  2.46E-7 |  -7.64 |  0 |   13.41  | 2056-2096 |  2.49E-7 |  -7.63 |
2019KT                     |   18 |    *    | 2110-05-29 17:33 |  2.25E-7 |  -7.64 |  0 |   16.18  | 2110-2110 |  2.25E-7 |  -7.64 |
2015VO142                  |    6 |    *    | 2078-12-06 13:59 |  3.61E-6 |  -7.64 |  0 |   11.52  | 2046-2122 |  7.23E-6 |  -7.37 |
2018EZ2                    |   18 |    *    | 2118-03-15 11:52 |  2.80E-7 |  -7.64 |  0 |   14.59  | 2118-2118 |  2.80E-7 |  -7.64 |
2021GW1                    |   12 |    *    | 2082-03-29 23:40 |  4.32E-7 |  -7.65 |  0 |   16.01  | 2082-2120 |  1.25E-6 |  -7.30 |
2017RX17                   |   20 |    *    | 2085-09-05 19:36 |  8.23E-8 |  -7.66 |  0 |   21.50  | 2040-2117 |  1.58E-7 |  -7.46 |
2019YA3                    |   19 |    *    | 2064-12-07 00:03 |  1.18E-7 |  -7.66 |  0 |   13.88  | 2064-2112 |  2.10E-7 |  -7.45 |
2014HJ197                  |  2.9 |    *    | 2050-04-20 13:45 |  6.89E-6 |  -7.66 |  0 |   12.02  | 2045-2122 |  2.55E-5 |  -7.18 |
2020AR1                    |   13 |    *    | 2121-01-14 11:12 |  5.81E-7 |  -7.67 |  0 |   14.43  | 2072-2121 |  8.49E-7 |  -7.46 |
2017OO1                    |   40 |    *    | 2115-07-22 15:14 |  2.60E-8 |  -7.67 |  0 |   15.03  | 2115-2115 |  2.60E-8 |  -7.67 |
2018EL4                    |   30 |    *    | 2115-03-08 16:19 |  8.25E-8 |  -7.67 |  0 |   12.50  | 2102-2115 |  2.50E-7 |  -7.18 |
2016CE31                   |   11 |    *    | 2119-07-24 04:38 |  8.64E-7 |  -7.67 |  0 |   13.45  | 2101-2120 |  2.60E-6 |  -7.19 |
2017YC6                    |   25 |    *    | 2080-12-28 04:19 |  5.18E-8 |  -7.67 |  0 |   19.56  | 2080-2090 |  5.19E-8 |  -7.67 |
2022PW40                   |  1.6 |    *    | 2059-08-05 05:58 |  3.41E-5 |  -7.68 |  0 |   12.90  | 2059-2059 |  3.41E-5 |  -7.68 |
2016TT                     |   23 |    *    | 2088-09-26 13:02 |  8.66E-8 |  -7.68 |  0 |   16.09  | 2062-2088 |  1.12E-7 |  -7.54 |
2022BF                     |   14 |    *    | 2099-01-27 12:20 |  3.22E-7 |  -7.68 |  0 |   16.59  | 2097-2099 |  6.38E-7 |  -7.38 |
2022SW24                   |    8 |    *    | 2092-09-28 01:27 |  1.23E-6 |  -7.68 |  0 |   15.82  | 2077-2098 |  2.41E-6 |  -7.35 |
2021SF1                    |   13 |    *    | 2103-12-05 17:43 |  6.00E-7 |  -7.69 |  0 |   11.53  | 2091-2104 |  6.15E-7 |  -7.68 |
2023CZ2                    |    6 |    *    | 2117-02-05 15:25 |  5.90E-6 |  -7.69 |  0 |   11.84  | 2101-2121 |  1.13E-5 |  -7.41 |
2022YR4                    |    7 |    *    | 2081-12-26 23:13 |  1.94E-6 |  -7.69 |  0 |   13.49  | 2068-2118 |  4.65E-6 |  -7.37 |
2015EG7                    |   12 |    *    | 2093-03-23 07:39 |  3.60E-7 |  -7.69 |  0 |   16.97  | 2090-2121 |  6.73E-7 |  -7.44 |
2016WR55                   |    8 |    *    | 2115-11-29 07:50 |  1.28E-6 |  -7.69 |  0 |   18.03  | 2100-2115 |  2.49E-6 |  -7.39 |
2021JF4                    |  120 |    *    | 2064-11-01 23:14 | 4.14E-10 |  -7.69 |  0 |   29.58  | 2064-2064 | 4.14E-10 |  -7.69 |
2015VN64                   |   11 |    *    | 2088-11-03 17:21 |  3.28E-7 |  -7.70 |  0 |   19.38  | 2088-2094 |  5.01E-7 |  -7.51 |
2022DA3                    |   10 |    *    | 2077-03-01 20:59 |  5.56E-7 |  -7.70 |  0 |   15.12  | 2071-2110 |  5.78E-7 |  -7.68 |
2013QM48                   |   12 |    *    | 2097-08-23 13:44 |  5.77E-7 |  -7.70 |  0 |   13.44  | 2096-2120 |  1.11E-6 |  -7.45 |
2006BB9                    |   24 |    *    | 2113-01-16 22:08 |  6.95E-8 |  -7.70 |  0 |   17.14  | 2057-2113 |  6.95E-8 |  -7.70 |
2022KC3                    |   17 |    *    | 2115-08-21 17:24 |  3.57E-7 |  -7.70 |  0 |   12.17  | 2105-2115 |  4.08E-7 |  -7.63 |
2018WE                     |    8 |    *    | 2057-11-20 08:57 |  5.29E-7 |  -7.70 |  0 |   16.95  | 2057-2121 |  1.01E-6 |  -7.51 |
2017UM52                   |    5 |    *    | 2115-04-16 13:36 |  8.34E-6 |  -7.71 |  0 |   11.50  | 2087-2120 |  4.02E-5 |  -7.00 |
2021FU                     |   12 |    *    | 2088-03-27 09:02 |  4.37E-7 |  -7.71 |  0 |   14.29  | 2086-2120 |  9.91E-7 |  -7.40 |
2019SG1                    |   11 |    *    | 2064-09-25 05:41 |  2.32E-7 |  -7.71 |  0 |   20.11  | 2064-2064 |  2.54E-7 |  -7.67 |
2002XV90                   |   29 |    *    | 2113-12-12 01:38 |  3.76E-8 |  -7.72 |  0 |   13.54  | 2078-2114 |  4.08E-8 |  -7.68 |
2019VC37                   |    4 |    *    | 2114-11-02 04:17 |  9.92E-6 |  -7.72 |  0 |   12.54  | 2082-2121 |  3.69E-5 |  -7.10 |
2017TT3                    |   28 |    *    | 2059-06-14 23:36 |  3.43E-8 |  -7.72 |  0 |   14.16  | 2059-2096 |  3.47E-8 |  -7.72 |
2020XU4                    |   10 |    *    | 2112-12-02 20:06 |  1.10E-6 |  -7.73 |  0 |   13.02  | 2112-2112 |  1.10E-6 |  -7.73 |
2021EW1                    |    8 |    *    | 2103-03-07 06:55 |  1.36E-6 |  -7.73 |  0 |   14.24  | 2103-2103 |  1.36E-6 |  -7.73 |
2022CL3                    |    9 |    *    | 2093-02-13 16:34 |  1.06E-6 |  -7.73 |  0 |   14.19  | 2093-2093 |  1.06E-6 |  -7.73 |
2022KX2                    |   10 |    *    | 2107-11-07 07:28 |  1.01E-6 |  -7.73 |  0 |   13.12  | 2069-2122 |  4.80E-6 |  -6.98 |
2021CA6                    |    7 |    *    | 2087-02-13 10:30 |  1.80E-6 |  -7.73 |  0 |   12.87  | 2087-2121 |  7.13E-6 |  -7.20 |
2009SH2                    |   40 |    *    | 2119-09-28 21:02 |  5.29E-8 |  -7.73 |  0 |   11.95  | 2119-2119 |  5.29E-8 |  -7.73 |
2022SH10                   |   22 |    *    | 2120-09-17 10:04 |  6.39E-8 |  -7.73 |  0 |   24.72  | 2120-2120 |  9.09E-8 |  -7.58 |
2003YS70                   |    6 |    *    | 2057-02-02 13:31 |  1.43E-6 |  -7.73 |  0 |   11.62  | 2052-2120 |  3.90E-6 |  -7.36 |
2012TU231                  |   21 |    *    | 2117-10-13 08:34 |  1.42E-7 |  -7.75 |  0 |   14.97  | 2117-2117 |  1.42E-7 |  -7.75 |
